Model,Model Desc,Product Type,Product Sub-Type,Brand,Ext. MSRP,Class,Qty,Price,Total Amt,MSRP
WTW5000DW,"VMAX, HYBRID TOP LOAD WASHER",Washers,Vertical Axis Washer w/Impeller,WHR,1498,B,2,255,510,749
MZF34X18FW,18' UPRIGHT FRZ FROST FREE.MAY,Free Standing Freezer,No Frost Vert - Free Standing Frez,GDR,1498,B,2,255,510,749
MVWC565FW,"VMAX, AGITATOR TOP LOAD WASHER",Washers,Vertical Axis - w/ Agitator,MAY,1498,B,2,255,510,749
WRS331FDDM,REFRIGERATOR 21 CUFT NON IDI SXS,Free Standing Refrigerator Freezer,No Frost Side - Free Standing Refr Frez,WHR,1299,B,1,390,390,1299
KDTM354ESS,RIF SS TALL TUB BUILT-IN DISHWASHER,Dishwashers,Built-in - Dishwasher,KAD,1149,B,1,391,391,1149
KXU2830YSS,"30"" STAINLESS / GLASS SLIDE-OUT HOOD",Hoods,"Built-in, Hoods",KAD,1049,B,1,357,357,1049
MEDB835DW,"29"", AXIAL FLOW DRYER, ELECTRIC",Dryers,Air Vented - Dryer TL Matching,MAY,999,B,1,340,340,999
WFC310S0EW,"30"" FS ELEC COIL SELF CLEAN","Freestanding, Food Preparation",Ranges,WHR,998,B,2,170,340,499
WTW7300DW,"VMAX, HE TOP LOAD WASHER",Washers,Vertical Axis Washer w/Impeller,WHR,949,B,1,323,323,949
MGDX655DW,"29"" WOD, LOOP FLOW DRYER, GAS",Dryers,Air Vented - Dryer TL Matching,MAY,899,B,1,306,306,899
MZF34X20DW,"20' UPRIGHT FRZ FROST FREE,MAY",Free Standing Freezer,No Frost Vert - Free Standing Frez,MAY,849,B,1,289,289,849
KDFE104DSS,FILTER SS TALL TUB BUILT-IN DISHWASHER,Dishwashers,Built-in - Dishwasher,KAD,849,B,1,289,289,849
MRT118FFFH,"18' TM WHITE ICE, FLAT, GLASS",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,MAY,749,B,1,225,225,749
MGDC215EW,"MAYTAG 29"" GAS DRYER",Dryers,Air Vented - Dryer TL Matching,MAY,749,B,1,255,255,749
WFG505M0BS,"30"" GAS RANGE FW GRATE  GRIDDLE SS","Freestanding, Food Preparation",Ranges,WHR,749,B,1,255,255,749
ART318FFDW,"18' TOP FREEZER, AMANA, GLASS, WHITE",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,AMA,699,B,1,210,210,699
WFG320M0BS,"30"" GAS RANGE FW GRATE SS","Freestanding, Food Preparation",Ranges,WHR,699,B,1,238,238,699
WDF560SAFM,DISHWASHER-CLASSIC SS TALL TUB FILTER,Dishwashers,Built-in - Dishwasher,WHR,649,B,1,221,221,649
WFE515S0EB,"30"" FS ELEC SELF CLEAN","Freestanding, Food Preparation",Ranges,WHR,649,B,1,221,221,649
MZF34X16DW,"16' UPRIGHT FRZ FROST FREE,MAYTAG",Free Standing Freezer,No Frost Vert - Free Standing Frez,MAY,649,B,1,221,221,649
WTW4915EW,"WHIRLPOOL 27"" IMPELLER WASHER",Washers,Vertical Axis Washer w/Impeller,WHR,649,B,1,221,221,649
MEDC215EW,"MAYTAG 29"" ELECTRIC DRYER",Dryers,Air Vented - Dryer TL Matching,MAY,649,B,1,221,221,649
KMHS120ESS,"2.0 CU. FT. MICROWAVE HOOD, SENSOR",MWO,"Microwave, Hood, Combination",KAD,649,B,1,221,221,649
AGR6303MFS,"30"" GAS FSR 4 TOP STANDARD CLN","Freestanding, Food Preparation",Ranges,AMA,649,B,1,221,221,649
WFG320M0BW,"30"" GAS RANGE FW GRATE WHT","Freestanding, Food Preparation",Ranges,WHR,599,B,1,204,204,599
W5CE3024XB,"30"" WHR RADIANT CKTP BLK","Built-in, Food Preparation",Cooktops,WHR,599,B,1,204,204,599
AGR6303MFW,"30"" GAS FSR 4 TOP STANDARD CLN","Freestanding, Food Preparation",Ranges,AMA,549,B,1,187,187,549
NED4655EW,"AMANA 29"" ELECTRIC DRYER",Dryers,Air Vented - Dryer TL Matching,AMA,499,B,1,170,170,499
WFC150M0EB,"30"" FS ELEC COIL STD CLEAN","Freestanding, Food Preparation",Ranges,WHR,449,B,1,153,153,449
WMH53520CS,"CHECK SERIAL RANGE TR33500001 - TR34899999 2.0 CU. FT. MICROWAVE HOOD, SENSOR",MWO,"Microwave, Hood, Combination",WHR,419,B,1,1,1,419
WMH31017FS,WHR MHC 1.7 CUFT 2 SPD 300 CFM,MWO,"Microwave, Hood, Combination",WHR,279,B,1,95,95,279
UMC5225DS,2.2 CU. FT. COUNTERTOP MICROWAVE OVEN- S,MWO,"Countertop, Commodity/Value",UNB,279,B,1,95,95,279
AMV2307PFS,AMA MHC 1.6 CUFT 2 SPD 300 CFM,MWO,"Microwave, Hood, Combination",AMA,259,B,1,88,88,259
LAB0050PQ,"PEDESTAL 12""","Fabric Care - Parts, Accessories & Service Contracts",Laundry Stations (prior name Pedestals),123,239,B,1,81,81,239
